,date,Excitation Field Current,Excitation Field Voltage,Power Factor,Reactive Power,Generator Gross Capacity
1213,2020-11-30 20:13:00,1309.028076,249.3991699,1.014631152,44.26298904,221.2589569
1214,2020-11-30 20:14:00,1307.945801,249.6802063,1.014951229,44.35277939,220.4568634
1215,2020-11-30 20:15:00,1310.689209,250.548111,1.015271306,44.5736351,220.694931
1216,2020-11-30 20:16:00,1318.583984,251.1946411,1.014953732,45.08204269,222.5298462
1217,2020-11-30 20:17:00,1309.184204,250.1334076,1.013406634,44.55353928,221.4133301
1218,2020-11-30 20:18:00,1312.360352,250.2741394,1.014618754,45.66629791,220.3334198
1219,2020-11-30 20:19:00,1311.610962,250.3017273,1.015358686,45.35150909,220.3666382
1220,2020-11-30 20:20:00,1313.82959,250.8673706,1.014974236,45.24874496,220.7105408
1221,2020-11-30 20:21:00,1313.371338,250.4503479,1.014589667,45.13247299,220.9203491
1222,2020-11-30 20:22:00,1308.37207,249.7875519,1.014446855,44.16728592,220.2258911
1223,2020-11-30 20:23:00,1309.192871,250.0369415,1.014955163,44.62721634,220.2362518
1224,2020-11-30 20:24:00,1313.160034,250.3151855,1.015179396,45.43521881,219.887558
1225,2020-11-30 20:25:00,1313.577393,250.4813232,1.014696002,45.18774033,220.732193
1226,2020-11-30 20:26:00,1308.451294,249.5641174,1.014420509,44.31324005,220.3286133
1227,2020-11-30 20:27:00,1309.182983,249.5368805,1.014962912,45.17786026,220.6206665
1228,2020-11-30 20:28:00,1309.419189,249.8226318,1.015244484,44.4495163,220.4243317
1229,2020-11-30 20:29:00,1311.655884,250.1785889,1.014912724,44.44397354,220.7657318
1230,2020-11-30 20:30:00,1313.493042,250.4488831,1.014580965,45.15457153,220.2816772
1231,2020-11-30 20:31:00,1304.696411,248.7038574,1.014063716,43.79465866,220.2280579
1232,2020-11-30 20:32:00,1303.017334,248.7278442,1.013952494,44.14657211,218.4752502
1233,2020-11-30 20:33:00,1309.727417,249.7951355,1.015119553,44.59784317,220.1196442
1234,2020-11-30 20:34:00,1316.067749,250.992981,1.014731169,45.69376373,220.9759521
1235,2020-11-30 20:35:00,1311.144775,250.2057495,1.014063358,44.61433411,220.4802856
1236,2020-11-30 20:36:00,1309.729248,249.3294067,1.013553143,44.59841537,220.9823151
1237,2020-11-30 20:37:00,1303.500854,248.529129,1.014142156,43.68839645,219.7396851
1238,2020-11-30 20:38:00,1307.878784,249.5011139,1.014489889,44.14025497,220.276062
1239,2020-11-30 20:39:00,1311.737183,250.2311859,1.0143677,44.81414413,220.3151398
1240,2020-11-30 20:40:00,1313.626221,250.6168365,1.01424551,44.97676086,220.5502777
1241,2020-11-30 20:41:00,1310.415894,249.8106232,1.014123321,44.48688889,220.929718
1242,2020-11-30 20:42:00,1309.36438,249.4204865,1.014001131,43.80796051,220.6846619
1243,2020-11-30 20:43:00,1307.880371,249.411972,1.013878822,44.01015854,220.7316132
1244,2020-11-30 20:44:00,1309.595703,249.7009583,1.013756633,44.45204544,221.1024628
1245,2020-11-30 20:45:00,1310.960327,250.3656616,1.013634443,44.73189926,221.0194855
1246,2020-11-30 20:46:00,1303.998657,248.7624359,1.013490438,43.46917725,219.6941071
1247,2020-11-30 20:47:00,1301.056152,248.2744293,1.013264537,43.17738724,218.7379608
1248,2020-11-30 20:48:00,1303.781738,248.65242,1.013038516,43.88518524,218.7829132
1249,2020-11-30 20:49:00,1296.592651,247.381546,1.012812614,42.76787949,218.596817
1250,2020-11-30 20:50:00,1294.80481,246.5367126,1.012586594,43.38025284,217.3004303
1251,2020-11-30 20:51:00,1290.175171,245.7103119,1.012851834,42.3380394,216.4234467
1252,2020-11-30 20:52:00,1291.253052,246.2815247,1.013420701,43.10303879,215.235733
1253,2020-11-30 20:53:00,1296.109619,247.2123108,1.014410853,43.00051498,217.0839081
1254,2020-11-30 20:54:00,1304.683716,248.9372101,1.013946533,44.24172974,218.6951294
1255,2020-11-30 20:55:00,1299.468262,248.0924072,1.01372695,43.65532303,218.7936249
1256,2020-11-30 20:56:00,1295.552002,246.8075104,1.014221191,43.41878128,217.1249695
1257,2020-11-30 20:57:00,1302.586548,247.9836273,1.01479125,43.88397217,217.723053
1258,2020-11-30 20:58:00,1310.135742,250.1951447,1.015527964,44.83554459,219.9825592
1259,2020-11-30 20:59:00,1313.71875,250.6360931,1.015083075,44.48553467,220.969223
1260,2020-11-30 21:00:00,1308.571411,249.0754242,1.014448404,44.64954758,220.4561615
1261,2020-11-30 21:01:00,1305.185059,249.1060638,1.013703823,43.9824028,219.6634979
1262,2020-11-30 21:02:00,1303.99585,247.9179535,1.014525056,43.38901138,219.9808502
1263,2020-11-30 21:03:00,1309.087402,249.8031158,1.014362454,44.2837677,221.1415558
1264,2020-11-30 21:04:00,1309.772339,249.6895599,1.014199853,44.48987198,221.2281494
1265,2020-11-30 21:05:00,1313.446533,250.6435699,1.014037251,45.03666306,221.6420746
1266,2020-11-30 21:06:00,1313.838013,250.3192291,1.01387465,44.98525238,221.1362915
1267,2020-11-30 21:07:00,1311.151245,249.906662,1.013712049,44.77571106,220.7833099
1268,2020-11-30 21:08:00,1306.123901,249.1957703,1.013702989,44.15367889,219.9630585
1269,2020-11-30 21:09:00,1309.075928,249.230835,1.014455795,45.08778,220.1859283
1270,2020-11-30 21:10:00,1308.759399,249.2193146,1.014246583,44.30875778,220.8380432
1271,2020-11-30 21:11:00,1312.012329,250.406189,1.014037371,44.99339294,220.9277802
1272,2020-11-30 21:12:00,1307.287476,249.1711884,1.013828158,44.01244736,219.9907684
1273,2020-11-30 21:13:00,1307.550659,249.0162659,1.013618946,43.76595688,220.055481
1274,2020-11-30 21:14:00,1300.887085,247.5896301,1.013968706,43.64196396,218.6088715
1275,2020-11-30 21:15:00,1303.1698,248.0736389,1.014541984,44.38445663,218.0509186
1276,2020-11-30 21:16:00,1306.710693,248.8023987,1.014235377,44.18215561,219.0978241
1277,2020-11-30 21:17:00,1308.157959,249.2250977,1.01392889,44.7549057,219.6835785
1278,2020-11-30 21:18:00,1306.404541,249.1929016,1.013622284,44.24777222,220.1915283
1279,2020-11-30 21:19:00,1303.242188,248.4179688,1.013621449,43.60642624,219.0814667
1280,2020-11-30 21:20:00,1299.878784,247.4616852,1.013774157,43.7195015,218.3847198
1281,2020-11-30 21:21:00,1295.465576,246.7015228,1.013926864,42.3054657,217.6997986
1282,2020-11-30 21:22:00,1298.05481,247.2012329,1.01407969,43.2607193,218.3115845
1283,2020-11-30 21:23:00,1297.200806,247.0584259,1.014232397,43.01501846,217.8769684
1284,2020-11-30 21:24:00,1298.843018,247.2496338,1.014385104,43.32898712,218.1192932
1285,2020-11-30 21:25:00,1307.069092,249.2008362,1.01453793,43.78508377,220.0011597
1286,2020-11-30 21:26:00,1307.820068,248.9928741,1.015031576,43.49105835,221.1128082
1287,2020-11-30 21:27:00,1311.539795,249.9140472,1.015528798,44.10259628,221.4121857
1288,2020-11-30 21:28:00,1313.406494,250.4182434,1.015003681,45.08454132,221.1270905
1289,2020-11-30 21:29:00,1312.888184,250.1794434,1.014442325,44.95171356,220.8432465
1290,2020-11-30 21:30:00,1309.482788,249.6393738,1.013903975,44.51726532,220.9246368
1291,2020-11-30 21:31:00,1306.251221,248.8150177,1.013428211,44.03880692,220.6561737
1292,2020-11-30 21:32:00,1303.841675,248.6477509,1.014222622,43.87129593,218.6942291
1293,2020-11-30 21:33:00,1305.116211,248.9759369,1.014143467,43.83806992,219.5755615
1294,2020-11-30 21:34:00,1307.368408,249.3194733,1.013661623,44.59706116,220.0937653
1295,2020-11-30 21:35:00,1306.487061,249.2424316,1.013751745,44.68035507,218.9780731
1296,2020-11-30 21:36:00,1303.299927,248.4499054,1.014292479,43.87271118,218.2595062
1297,2020-11-30 21:37:00,1307.528809,249.4489288,1.014953971,44.31890869,218.8804321
1298,2020-11-30 21:38:00,1310.385498,250.0246124,1.015461206,44.66523743,220.1673126
1299,2020-11-30 21:39:00,1311.804199,249.9269409,1.014911413,44.62932968,219.9943237
1300,2020-11-30 21:40:00,1307.830688,249.5373993,1.014187098,44.03102493,219.8961182
1301,2020-11-30 21:41:00,1300.539429,247.8063354,1.013884664,43.42564011,219.4609375
1302,2020-11-30 21:42:00,1311.577759,250.1038055,1.014873385,45.06903839,219.9749603
1303,2020-11-30 21:43:00,1308.572998,249.7366638,1.015045762,44.28762436,220.1706848
1304,2020-11-30 21:44:00,1308.599609,249.5847778,1.014786243,44.1921196,220.4942474
1305,2020-11-30 21:45:00,1313.888794,250.5634918,1.01522696,44.54314423,221.3252106
1306,2020-11-30 21:46:00,1306.86499,249.2299194,1.014171481,43.56403732,221.2837677
1307,2020-11-30 21:47:00,1305.753052,249.1536713,1.014577866,43.63129044,220.0329437
1308,2020-11-30 21:48:00,1310.005615,249.6172485,1.015080452,43.82653046,220.3855591
1309,2020-11-30 21:49:00,1310.585815,249.7591553,1.014396429,44.09815979,221.2226257
1310,2020-11-30 21:50:00,1314.096191,250.3852234,1.014826655,44.82667923,222.1468353
1311,2020-11-30 21:51:00,1310.800415,249.9216766,1.015256763,44.24691391,221.3179169
1312,2020-11-30 21:52:00,1307.547607,249.1320496,1.014371634,43.51976776,221.4789886
1313,2020-11-30 21:53:00,1307.193726,249.1572876,1.014982939,44.03989029,220.7857056
1314,2020-11-30 21:54:00,1310.491943,249.955658,1.015326858,44.32204819,220.4115143
1315,2020-11-30 21:55:00,1317.093384,251.0600891,1.015022874,45.44511414,221.0476837
1316,2020-11-30 21:56:00,1312.531982,250.4610748,1.014718771,45.09607697,220.4576111
1317,2020-11-30 21:57:00,1309.14917,249.4763336,1.014414787,44.62810516,220.263031
1318,2020-11-30 21:58:00,1308.601685,249.2194824,1.013623714,45.69813156,219.2029419
1319,2020-11-30 21:59:00,1317.646729,251.2535858,1.014384627,46.23703003,221.5348206
1320,2020-11-30 22:00:00,1315.862305,250.6786652,1.014595866,44.92258072,222.8595886
1321,2020-11-30 22:01:00,1318.768921,251.374649,1.014807105,45.34732056,223.3174896
1322,2020-11-30 22:02:00,1318.270264,251.0227356,1.015018344,45.3848114,223.0367889
1323,2020-11-30 22:03:00,1322.997559,251.8586121,1.015229583,47.22647095,222.6300049
1324,2020-11-30 22:04:00,1329.289307,253.601593,1.015244484,48.03943634,223.0030365
1325,2020-11-30 22:05:00,1327.129395,253.3524323,1.014925241,47.69493484,223.6246033
1326,2020-11-30 22:06:00,1328.176392,253.3114166,1.014606118,47.80607224,223.6378937
1327,2020-11-30 22:07:00,1325.438843,252.359375,1.014286876,46.93378448,224.2129974
1328,2020-11-30 22:08:00,1328.701416,253.4815674,1.014469385,47.7690239,224.7668152
1329,2020-11-30 22:09:00,1332.558838,254.2383575,1.015298843,48.11700058,224.276825
1330,2020-11-30 22:10:00,1337.715332,255.2259674,1.0154109,48.26268387,225.6080322
1331,2020-11-30 22:11:00,1340.385132,256.1774597,1.015522957,48.76122284,226.7268829
1332,2020-11-30 22:12:00,1340.363892,255.6190033,1.015634894,48.14209366,227.4860992
1333,2020-11-30 22:13:00,1340.525269,256.0874634,1.015746951,48.24425125,227.6479797
1334,2020-11-30 22:14:00,1337.355835,255.4497375,1.015859008,48.4706955,225.9657898
1335,2020-11-30 22:15:00,1334.290771,254.6758118,1.015970945,48.2234993,224.9823914
1336,2020-11-30 22:16:00,1333.76123,254.9366913,1.016083002,47.95019531,225.6595154
1337,2020-11-30 22:17:00,1335.862061,254.8837585,1.016195059,48.89955521,225.0911865
1338,2020-11-30 22:18:00,1344.769531,256.5010376,1.016306996,50.72973251,225.5314636
1339,2020-11-30 22:19:00,1355.746704,258.8044128,1.016025543,52.9381485,227.419342
1340,2020-11-30 22:20:00,1348.893555,257.7235718,1.015388012,51.77956772,226.0717468
1341,2020-11-30 22:21:00,1346.942749,257.1627197,1.015514612,51.80602264,225.3908386
1342,2020-11-30 22:22:00,1350.685425,257.6730347,1.015641093,52.73612213,225.6810913
1343,2020-11-30 22:23:00,1349.339844,257.6055603,1.015767694,52.27289963,224.923111
1344,2020-11-30 22:24:00,1354.011597,258.6797485,1.015894294,53.09004974,226.3196564
1345,2020-11-30 22:25:00,1352.653687,258.6672974,1.016020894,52.53991318,226.9853973
1346,2020-11-30 22:26:00,1350.358887,258.1948242,1.016147494,52.67197418,225.279007
1347,2020-11-30 22:27:00,1345.339233,257.2881165,1.016274095,52.09399414,223.7500916
1348,2020-11-30 22:28:00,1347.713745,257.6078491,1.016319633,51.56318665,226.4012756
1349,2020-11-30 22:29:00,1351.837769,258.6860962,1.015667915,51.73503876,227.4511261
1350,2020-11-30 22:30:00,1347.410645,257.2357483,1.015159726,50.82388687,226.8657074
1351,2020-11-30 22:31:00,1347.030151,257.1898804,1.014813662,51.18252182,226.1143036
1352,2020-11-30 22:32:00,1340.423462,256.1201477,1.014467597,50.16715622,224.9713287
1353,2020-11-30 22:33:00,1335.963135,255.3144073,1.014327765,49.97667313,224.5020599
1354,2020-11-30 22:34:00,1335.850342,255.2519531,1.014541626,49.95832825,224.4249878
1355,2020-11-30 22:35:00,1340.971069,255.9817657,1.014755607,51.12121582,224.8829041
1356,2020-11-30 22:36:00,1342.747192,256.7556152,1.014969587,51.10593033,224.6621399
1357,2020-11-30 22:37:00,1344.02002,256.6408997,1.015183449,51.22813416,224.9776459
1358,2020-11-30 22:38:00,1340.476685,256.4302673,1.014778256,50.57268524,224.5105743
1359,2020-11-30 22:39:00,1338.798584,255.9176941,1.014289737,50.65132141,224.179718
1360,2020-11-30 22:40:00,1337.241455,255.4838409,1.014517188,50.52003098,224.0391541
1361,2020-11-30 22:41:00,1337.788452,255.5779266,1.01474452,50.63316345,223.9633636
1362,2020-11-30 22:42:00,1328.462036,253.438858,1.014971972,49.09288788,223.0623016
1363,2020-11-30 22:43:00,1335.044678,255.2076569,1.015199304,50.84547043,222.4732361
1364,2020-11-30 22:44:00,1332.089844,254.414032,1.015426755,49.78807831,223.1321411
1365,2020-11-30 22:45:00,1335.501709,255.2203217,1.015654087,50.15343857,223.3146057
1366,2020-11-30 22:46:00,1335.969849,254.9912415,1.015121102,49.56405258,224.5435638
1367,2020-11-30 22:47:00,1339.949585,257.4900818,1.013427615,51.11671066,223.9084015
1368,2020-11-30 22:48:00,1329.027588,253.8831177,1.013733387,49.68857193,221.7081299
1369,2020-11-30 22:49:00,1327.1073,253.3694153,1.013626575,49.1315918,221.8670959
1370,2020-11-30 22:50:00,1329.031982,253.6482849,1.013519764,48.71080399,222.6076508
1371,2020-11-30 22:51:00,1326.658569,253.4147034,1.013412833,48.58556366,222.8459473
1372,2020-11-30 22:52:00,1325.029907,253.0227051,1.013306022,48.09861374,222.3286285
1373,2020-11-30 22:53:00,1319.385376,251.9618988,1.01319921,47.09913254,221.7584381
1374,2020-11-30 22:54:00,1317.920532,251.7769623,1.013092399,47.55356979,220.1689453
1375,2020-11-30 22:55:00,1319.28418,251.5665436,1.012985468,47.44871521,221.3105927
1376,2020-11-30 22:56:00,1318.166626,251.7981415,1.012878656,46.98806763,220.6761475
1377,2020-11-30 22:57:00,1315.673584,251.3408203,1.013247609,46.68090439,220.5168152
1378,2020-11-30 22:58:00,1315.542358,250.8761444,1.013877988,46.88183212,220.5263062
1379,2020-11-30 22:59:00,1317.244873,251.3023529,1.013627648,47.12542725,221.1376953
1380,2020-11-30 23:00:00,1320.109131,251.7706909,1.013377309,47.29228973,222.0493164
1381,2020-11-30 23:01:00,1316.392578,251.357193,1.013127089,46.40253448,221.3855743
1382,2020-11-30 23:02:00,1317.063354,251.6015778,1.012876749,47.20479202,220.7376556
1383,2020-11-30 23:03:00,1320.906128,251.986145,1.014198899,47.6783638,221.3982086
1384,2020-11-30 23:04:00,1327.241211,252.8854065,1.014767528,48.49717712,222.6236725
1385,2020-11-30 23:05:00,1330.556396,253.9683533,1.015089154,48.59883499,223.7161407
1386,2020-11-30 23:06:00,1334.456665,254.6283569,1.01529038,48.45753479,224.8419189
1387,2020-11-30 23:07:00,1336.528076,255.2794952,1.015491605,49.48190689,224.1807556
1388,2020-11-30 23:08:00,1334.022339,254.5945587,1.015692711,48.89466858,224.3106079
1389,2020-11-30 23:09:00,1341.818359,256.2159119,1.015893936,50.60789108,224.54776
1390,2020-11-30 23:10:00,1339.245483,256.0621643,1.015763164,49.62377167,225.2309723
1391,2020-11-30 23:11:00,1342.800293,255.9341278,1.015279055,49.81611252,226.6660461
1392,2020-11-30 23:12:00,1339.358398,255.7737579,1.014990568,49.00915146,225.4821777
1393,2020-11-30 23:13:00,1343.14856,256.6574707,1.014990568,50.21641541,226.0840607
1394,2020-11-30 23:14:00,1341.345947,256.0783997,1.014990568,49.77447128,225.795517
1395,2020-11-30 23:15:00,1344.435669,256.4408569,1.014990568,51.29615784,224.9178467
1396,2020-11-30 23:16:00,1337.258301,255.3293457,1.014990568,49.56796646,224.1890869
1397,2020-11-30 23:17:00,1338.241211,255.3742065,1.014990568,50.02923584,224.3844757
1398,2020-11-30 23:18:00,1340.64856,256.3621521,1.014990568,50.12340546,224.3778839
1399,2020-11-30 23:19:00,1341.259766,256.275177,1.014990568,49.89101028,225.3239441
1400,2020-11-30 23:20:00,1339.696289,255.7009583,1.014990568,50.20361328,225.498764
1401,2020-11-30 23:21:00,1337.978516,255.1564026,1.014990568,49.69436264,224.7931519
1402,2020-11-30 23:22:00,1332.135498,253.9680786,1.014850259,49.02466202,223.7406921
1403,2020-11-30 23:23:00,1337.342285,255.1733551,1.014503121,49.973526,223.4817047
1404,2020-11-30 23:24:00,1334.98291,255.3075714,1.014155984,49.39406586,223.8764496
1405,2020-11-30 23:25:00,1329.617432,253.8440552,1.014217854,48.85363388,224.1356964
1406,2020-11-30 23:26:00,1333.369141,254.6036682,1.014728904,49.5705719,223.7047424
1407,2020-11-30 23:27:00,1333.332031,254.4601898,1.014988661,48.76458359,224.3407745
1408,2020-11-30 23:28:00,1330.178101,254.0999908,1.014657259,48.74201965,224.2722473
1409,2020-11-30 23:29:00,1333.411865,254.6306763,1.014325857,49.07381058,223.844162
1410,2020-11-30 23:30:00,1327.172241,253.4173584,1.014347672,47.94822311,224.2070465
1411,2020-11-30 23:31:00,1328.616577,253.7836609,1.014981866,47.65990829,223.8595123
1412,2020-11-30 23:32:00,1330.623535,253.9577637,1.014326453,48.56842041,223.9829712
1413,2020-11-30 23:33:00,1332.082275,253.8628693,1.014189959,48.68633652,224.2956238
1414,2020-11-30 23:34:00,1332.323242,254.369751,1.014329314,48.60694885,224.1716766
1415,2020-11-30 23:35:00,1329.402832,253.747467,1.01446867,48.13222885,224.1408386
1416,2020-11-30 23:36:00,1328.162598,253.7389984,1.014608026,48.21531677,223.602951
1417,2020-11-30 23:37:00,1329.505249,253.4928589,1.014747381,48.87016296,223.6697388
1418,2020-11-30 23:38:00,1324.946411,252.7130585,1.014886737,47.79875946,222.9425201
1419,2020-11-30 23:39:00,1327.754639,253.0953064,1.015026093,48.36369705,223.1190186
1420,2020-11-30 23:40:00,1333.368408,254.2679138,1.015165448,49.32210541,223.0138245
1421,2020-11-30 23:41:00,1332.266846,254.38591,1.015304685,49.03343582,223.5351715
1422,2020-11-30 23:42:00,1328.327026,253.2728577,1.014481902,48.55603409,223.1638336
1423,2020-11-30 23:43:00,1328.653809,253.9732361,1.01491189,47.98882294,224.1670685
1424,2020-11-30 23:44:00,1331.984985,254.1528778,1.015278578,48.43571091,223.9491425
1425,2020-11-30 23:45:00,1330.77002,254.1300659,1.014840484,48.42345047,223.6414948
1426,2020-11-30 23:46:00,1325.887573,253.1200714,1.01440239,47.55217743,223.5441284
1427,2020-11-30 23:47:00,1325.083862,252.6520538,1.014476657,47.43047714,223.5357208
1428,2020-11-30 23:48:00,1323.510498,252.5708923,1.014829278,47.04753113,223.2262573
1429,2020-11-30 23:49:00,1326.686523,253.3136902,1.015181899,47.16063309,223.7162781
1430,2020-11-30 23:50:00,1324.973999,253.1365967,1.014726639,46.70528793,224.0552368
1431,2020-11-30 23:51:00,1324.267578,252.5796051,1.014186382,46.29121017,224.3925018
1432,2020-11-30 23:52:00,1327.246704,253.4047546,1.013970137,46.90023804,224.3569794
1433,2020-11-30 23:53:00,1323.136475,252.627533,1.013753772,46.36120224,224.3394012
1434,2020-11-30 23:54:00,1321.401001,251.606781,1.013537526,45.61151886,224.2861481
1435,2020-11-30 23:55:00,1321.381836,251.9989624,1.01332128,46.00130844,224.1694641
1436,2020-11-30 23:56:00,1319.85083,251.831955,1.013121128,45.92126465,223.588089
1437,2020-11-30 23:57:00,1316.97168,251.2433777,1.012924671,45.30142975,222.8420105
1438,2020-11-30 23:58:00,1315.357788,250.5912781,1.012728333,45.29198074,222.555954
1439,2020-11-30 23:59:00,1308.641724,249.4686127,1.012531877,43.99842453,221.1462402
1440,2020-12-01 00:00:00,1304.458008,248.8383789,1.01233542,43.97266006,220.0715485
1441,2020-12-01 00:01:00,1296.73938,247.1624908,1.012358427,42.56345749,219.5793457
1442,2020-12-01 00:02:00,1295.218872,246.6161957,1.012487531,42.59019852,218.5510864
1443,2020-12-01 00:03:00,1298.166626,247.8572083,1.012616634,43.36009216,218.8420715
1444,2020-12-01 00:04:00,1293.913574,246.7588348,1.012745738,42.3549118,217.7964478
1445,2020-12-01 00:05:00,1293.985229,246.5367279,1.012874842,42.71303177,217.4468079
1446,2020-12-01 00:06:00,1294.118896,246.2755432,1.013003945,42.67703247,217.8509064
1447,2020-12-01 00:07:00,1293.197266,246.2849121,1.013133168,42.31903839,218.1472931
1448,2020-12-01 00:08:00,1297.151855,247.20784,1.013262272,42.9576683,217.9779816
1449,2020-12-01 00:09:00,1300.926758,247.6740875,1.01347959,43.46544266,218.9086914
1450,2020-12-01 00:10:00,1304.51001,248.3235474,1.013719916,42.87188339,220.9940033
1451,2020-12-01 00:11:00,1304.156738,248.3638458,1.013960361,43.32445908,221.0342712
1452,2020-12-01 00:12:00,1306.955566,249.1613312,1.014200807,42.95632553,222.0136414
1453,2020-12-01 00:13:00,1314.787598,250.7330475,1.014804363,43.8744812,222.9045868
1454,2020-12-01 00:14:00,1323.663696,252.326416,1.015126348,45.12178802,224.3145752
1455,2020-12-01 00:15:00,1330.133179,253.226593,1.01472044,45.84055328,226.6403351
1456,2020-12-01 00:16:00,1321.835205,251.5844116,1.014314413,43.99780655,226.2382813
1457,2020-12-01 00:17:00,1313.882935,250.6084137,1.014639854,42.9923172,225.2428284
1458,2020-12-01 00:18:00,1310.864868,249.9104309,1.014990568,43.14661026,223.4861298
1459,2020-12-01 00:19:00,1317.180542,250.9435577,1.015341282,43.29825592,224.9217529
1460,2020-12-01 00:20:00,1318.217407,251.5119934,1.014707685,43.40065002,225.6601715
1461,2020-12-01 00:21:00,1319.091675,251.3471832,1.013955235,43.25917435,226.3288422
1462,2020-12-01 00:22:00,1312.338623,249.6069794,1.013533115,42.92415237,224.6284027
1463,2020-12-01 00:23:00,1315.016968,250.3937683,1.014758945,43.31720734,223.7262268
1464,2020-12-01 00:24:00,1320.485352,251.3876495,1.014853239,43.77978134,225.3478241
1465,2020-12-01 00:25:00,1315.907959,250.5508118,1.014031053,43.23744583,225.2993927
1466,2020-12-01 00:26:00,1305.697266,248.6512451,1.013648987,42.21915436,223.55159
1467,2020-12-01 00:27:00,1307.68396,249.3673096,1.014193296,43.28340149,221.4228363
1468,2020-12-01 00:28:00,1312.864014,249.9613647,1.01387918,44.19396973,222.3484039
1469,2020-12-01 00:29:00,1315.008057,250.6816864,1.013565063,44.09640121,223.4747925
1470,2020-12-01 00:30:00,1315.975708,250.793045,1.013250828,44.02501678,223.096817
1471,2020-12-01 00:31:00,1305.563477,248.5772247,1.013234377,42.90531921,222.3301392
1472,2020-12-01 00:32:00,1303.016357,248.0839233,1.01387012,42.7749176,220.7875824
1473,2020-12-01 00:33:00,1309.75647,249.4469757,1.014360666,43.7738266,222.0175171
1474,2020-12-01 00:34:00,1308.172729,249.3013916,1.014779687,42.78552628,222.3516388
1475,2020-12-01 00:35:00,1313.76355,250.021225,1.014929771,43.36870575,224.0330353
1476,2020-12-01 00:36:00,1315.639526,250.6117706,1.014385223,43.35357285,224.3095551
1477,2020-12-01 00:37:00,1308.464233,249.4368134,1.013045788,42.53616333,223.0249634
1478,2020-12-01 00:38:00,1308.838257,249.1094208,1.014440536,43.35263062,222.1880951
1479,2020-12-01 00:39:00,1314.42041,250.2855225,1.01489985,43.89358139,223.5306854
1480,2020-12-01 00:40:00,1319.171753,251.5483398,1.014574766,43.9120903,224.4723969
1481,2020-12-01 00:41:00,1315.758545,250.7664795,1.014249682,43.65919113,224.6535187
1482,2020-12-01 00:42:00,1310.433716,249.5210114,1.01401031,42.18151093,224.6317444
1483,2020-12-01 00:43:00,1311.317871,250.009903,1.014443874,42.35654449,224.9334412
1484,2020-12-01 00:44:00,1314.130493,250.4808655,1.014877558,42.81894684,224.656662
1485,2020-12-01 00:45:00,1318.261475,251.1217346,1.014887929,43.2520256,225.3204193
1486,2020-12-01 00:46:00,1320.292847,251.6157379,1.014683485,43.9258728,225.7838745
1487,2020-12-01 00:47:00,1314.19812,250.3835907,1.014478922,43.1564064,224.86203
1488,2020-12-01 00:48:00,1315.557983,250.4858856,1.014274359,42.94844437,224.6484222
1489,2020-12-01 00:49:00,1314.001099,250.4447479,1.014069915,43.02014542,224.4120026
1490,2020-12-01 00:50:00,1310.647949,249.644989,1.01403296,42.42754745,224.23172
1491,2020-12-01 00:51:00,1311.953613,249.6779175,1.014238834,42.63166046,224.2478027
1492,2020-12-01 00:52:00,1310.482178,249.512207,1.014444709,42.46858597,224.2413177
1493,2020-12-01 00:53:00,1306.501587,248.7892456,1.014650583,41.82593918,223.8568268
1494,2020-12-01 00:54:00,1302.641968,247.9472961,1.014856458,41.39274216,222.2188263
1495,2020-12-01 00:55:00,1311.928955,249.905365,1.014838934,42.62454224,223.2522278
1496,2020-12-01 00:56:00,1315.577026,250.8652496,1.014364362,42.75748444,225.1217499
1497,2020-12-01 00:57:00,1306.275757,248.8177795,1.013988853,41.60565948,224.3058624
1498,2020-12-01 00:58:00,1310.829468,249.5480804,1.014276624,42.83021164,224.1993561
1499,2020-12-01 00:59:00,1308.425049,249.5489502,1.014564514,42.36024857,223.2956848
1500,2020-12-01 01:00:00,1304.932251,248.5198517,1.014852285,41.1522789,223.020874
1501,2020-12-01 01:01:00,1304.711792,248.2236328,1.014799356,40.86958694,223.5462646
1502,2020-12-01 01:02:00,1306.521118,249.175354,1.014566898,41.77165985,223.9094086
1503,2020-12-01 01:03:00,1307.373901,248.9813385,1.01433444,41.71345901,224.0259247
1504,2020-12-01 01:04:00,1305.685303,248.5143127,1.014102101,41.28667068,223.7447815
1505,2020-12-01 01:05:00,1304.511719,248.5285034,1.014024019,41.38702393,223.2658539
1506,2020-12-01 01:06:00,1308.19519,249.4468842,1.014270782,41.82703018,223.0027771
1507,2020-12-01 01:07:00,1308.065552,249.0257874,1.014517546,42.19340515,223.0960541
1508,2020-12-01 01:08:00,1304.142578,248.172821,1.014764309,40.97142029,223.5060272
1509,2020-12-01 01:09:00,1307.244507,249.0027466,1.014945388,41.34510803,223.8479767
1510,2020-12-01 01:10:00,1314.969238,250.9039917,1.014325261,42.90849686,224.493103
1511,2020-12-01 01:11:00,1307.776001,248.9871368,1.014074683,41.62548828,224.8076172
1512,2020-12-01 01:12:00,1310.815918,249.7377319,1.014746189,42.22266006,224.4235229
1513,2020-12-01 01:13:00,1313.110596,250.3132324,1.014684796,42.38175583,224.6641998
1514,2020-12-01 01:14:00,1309.330322,249.213089,1.014331579,41.48449707,224.2179718
1515,2020-12-01 01:15:00,1310.16626,249.8105621,1.013978362,41.75567627,224.8246918
1516,2020-12-01 01:16:00,1308.322998,249.2811432,1.013789654,41.60905457,224.8410187
